Date,Irradiance (kWh/m^2/day)
2022-01-01T00:00:00.000000,0.5
2022-01-02T00:00:00.000000,1.0
2022-01-03T00:00:00.000000,1.96
2022-01-04T00:00:00.000000,1.72
2022-01-05T00:00:00.000000,0.67
2022-01-06T00:00:00.000000,1.54
2022-01-07T00:00:00.000000,1.92
2022-01-08T00:00:00.000000,1.56
2022-01-09T00:00:00.000000,0.7
2022-01-10T00:00:00.000000,1.68
2022-01-11T00:00:00.000000,1.22
2022-01-12T00:00:00.000000,0.4
2022-01-13T00:00:00.000000,0.76
2022-01-14T00:00:00.000000,1.92
2022-01-15T00:00:00.000000,1.93
2022-01-16T00:00:00.000000,2.34
2022-01-17T00:00:00.000000,0.54
2022-01-18T00:00:00.000000,2.09
2022-01-19T00:00:00.000000,1.2
2022-01-20T00:00:00.000000,2.13
2022-01-21T00:00:00.000000,1.92
2022-01-22T00:00:00.000000,1.46
2022-01-23T00:00:00.000000,1.64
2022-01-24T00:00:00.000000,1.21
2022-01-25T00:00:00.000000,2.16
2022-01-26T00:00:00.000000,1.85
2022-01-27T00:00:00.000000,1.22
2022-01-28T00:00:00.000000,2.26
2022-01-29T00:00:00.000000,2.61
2022-01-30T00:00:00.000000,1.94
2022-01-31T00:00:00.000000,2.03
2022-02-01T00:00:00.000000,2.38
2022-02-02T00:00:00.000000,0.89
2022-02-03T00:00:00.000000,1.15
2022-02-04T00:00:00.000000,2.07
2022-02-05T00:00:00.000000,3.36
2022-02-06T00:00:00.000000,2.85
2022-02-07T00:00:00.000000,2.66
2022-02-08T00:00:00.000000,2.3
2022-02-09T00:00:00.000000,2.64
2022-02-10T00:00:00.000000,1.86
2022-02-11T00:00:00.000000,1.79
2022-02-12T00:00:00.000000,2.62
2022-02-13T00:00:00.000000,2.98
2022-02-14T00:00:00.000000,3.66
2022-02-15T00:00:00.000000,3.1
2022-02-16T00:00:00.000000,3.0
2022-02-17T00:00:00.000000,1.12
2022-02-18T00:00:00.000000,3.02
2022-02-19T00:00:00.000000,2.8
2022-02-20T00:00:00.000000,3.53
2022-02-21T00:00:00.000000,3.07
2022-02-22T00:00:00.000000,1.46
2022-02-23T00:00:00.000000,3.51
2022-02-24T00:00:00.000000,3.63
2022-02-25T00:00:00.000000,3.09
2022-02-26T00:00:00.000000,2.66
2022-02-27T00:00:00.000000,3.09
2022-02-28T00:00:00.000000,3.68
2022-03-01T00:00:00.000000,2.54
2022-03-02T00:00:00.000000,3.61
2022-03-03T00:00:00.000000,4.05
2022-03-04T00:00:00.000000,3.7
2022-03-05T00:00:00.000000,3.17
2022-03-06T00:00:00.000000,4.23
2022-03-07T00:00:00.000000,1.36
2022-03-08T00:00:00.000000,4.07
2022-03-09T00:00:00.000000,3.15
2022-03-10T00:00:00.000000,4.19
2022-03-11T00:00:00.000000,1.51
2022-03-12T00:00:00.000000,3.17
2022-03-13T00:00:00.000000,2.63
2022-03-14T00:00:00.000000,2.95
2022-03-15T00:00:00.000000,2.16
2022-03-16T00:00:00.000000,2.64
2022-03-17T00:00:00.000000,4.81
2022-03-18T00:00:00.000000,3.6
2022-03-19T00:00:00.000000,1.8
2022-03-20T00:00:00.000000,4.25
2022-03-21T00:00:00.000000,4.79
2022-03-22T00:00:00.000000,4.18
2022-03-23T00:00:00.000000,1.11
2022-03-24T00:00:00.000000,2.6
2022-03-25T00:00:00.000000,2.08
2022-03-26T00:00:00.000000,2.61
2022-03-27T00:00:00.000000,3.5
2022-03-28T00:00:00.000000,4.33
2022-03-29T00:00:00.000000,6.2
2022-03-30T00:00:00.000000,1.56
2022-03-31T00:00:00.000000,4.19
2022-04-01T00:00:00.000000,2.81
2022-04-02T00:00:00.000000,5.4
2022-04-03T00:00:00.000000,2.72
2022-04-04T00:00:00.000000,4.24
2022-04-05T00:00:00.000000,5.12
2022-04-06T00:00:00.000000,3.46
2022-04-07T00:00:00.000000,4.07
2022-04-08T00:00:00.000000,4.15
2022-04-09T00:00:00.000000,3.02
2022-04-10T00:00:00.000000,4.36
2022-04-11T00:00:00.000000,3.67
2022-04-12T00:00:00.000000,6.38
2022-04-13T00:00:00.000000,3.21
2022-04-14T00:00:00.000000,5.45
2022-04-15T00:00:00.000000,4.31
2022-04-16T00:00:00.000000,4.63
2022-04-17T00:00:00.000000,6.45
2022-04-18T00:00:00.000000,3.44
2022-04-19T00:00:00.000000,2.95
2022-04-20T00:00:00.000000,6.89
2022-04-21T00:00:00.000000,2.68
2022-04-22T00:00:00.000000,7.02
2022-04-23T00:00:00.000000,3.53
2022-04-24T00:00:00.000000,6.38
2022-04-25T00:00:00.000000,2.77
2022-04-26T00:00:00.000000,2.72
2022-04-27T00:00:00.000000,3.96
2022-04-28T00:00:00.000000,7.69
2022-04-29T00:00:00.000000,7.81
2022-04-30T00:00:00.000000,7.0
2022-05-01T00:00:00.000000,2.11
2022-05-02T00:00:00.000000,1.72
2022-05-03T00:00:00.000000,2.58
2022-05-04T00:00:00.000000,4.29
2022-05-05T00:00:00.000000,6.35
2022-05-06T00:00:00.000000,4.54
2022-05-07T00:00:00.000000,8.02
2022-05-08T00:00:00.000000,8.08
2022-05-09T00:00:00.000000,7.89
2022-05-10T00:00:00.000000,6.83
2022-05-11T00:00:00.000000,7.26
2022-05-12T00:00:00.000000,7.51
2022-05-13T00:00:00.000000,7.46
2022-05-14T00:00:00.000000,7.19
2022-05-15T00:00:00.000000,7.17
2022-05-16T00:00:00.000000,2.81
2022-05-17T00:00:00.000000,6.04
2022-05-18T00:00:00.000000,4.16
2022-05-19T00:00:00.000000,4.9
2022-05-20T00:00:00.000000,5.12
2022-05-21T00:00:00.000000,4.32
2022-05-22T00:00:00.000000,2.39
2022-05-23T00:00:00.000000,6.43
2022-05-24T00:00:00.000000,7.5
2022-05-25T00:00:00.000000,5.09
2022-05-26T00:00:00.000000,4.88
2022-05-27T00:00:00.000000,3.81
2022-05-28T00:00:00.000000,6.26
2022-05-29T00:00:00.000000,7.42
2022-05-30T00:00:00.000000,7.42
2022-05-31T00:00:00.000000,6.88
2022-06-01T00:00:00.000000,3.42
2022-06-02T00:00:00.000000,5.18
2022-06-03T00:00:00.000000,7.07
2022-06-04T00:00:00.000000,8.65
2022-06-05T00:00:00.000000,6.51
2022-06-06T00:00:00.000000,3.38
2022-06-07T00:00:00.000000,2.85
2022-06-08T00:00:00.000000,6.56
2022-06-09T00:00:00.000000,4.87
2022-06-10T00:00:00.000000,7.74
2022-06-11T00:00:00.000000,5.88
2022-06-12T00:00:00.000000,4.02
2022-06-13T00:00:00.000000,7.41
2022-06-14T00:00:00.000000,8.17
2022-06-15T00:00:00.000000,5.0
2022-06-16T00:00:00.000000,6.11
2022-06-17T00:00:00.000000,7.87
2022-06-18T00:00:00.000000,8.88
2022-06-19T00:00:00.000000,7.65
2022-06-20T00:00:00.000000,5.21
2022-06-21T00:00:00.000000,7.91
2022-06-22T00:00:00.000000,7.45
2022-06-23T00:00:00.000000,8.35
2022-06-24T00:00:00.000000,8.21
2022-06-25T00:00:00.000000,7.91
2022-06-26T00:00:00.000000,4.26
2022-06-27T00:00:00.000000,6.43
2022-06-28T00:00:00.000000,8.57
2022-06-29T00:00:00.000000,4.72
2022-06-30T00:00:00.000000,6.91
2022-07-01T00:00:00.000000,3.77
2022-07-02T00:00:00.000000,7.51
2022-07-03T00:00:00.000000,8.33
2022-07-04T00:00:00.000000,5.57
2022-07-05T00:00:00.000000,2.47
2022-07-06T00:00:00.000000,4.96
2022-07-07T00:00:00.000000,7.53
2022-07-08T00:00:00.000000,4.94
2022-07-09T00:00:00.000000,8.45
2022-07-10T00:00:00.000000,7.88
2022-07-11T00:00:00.000000,6.6
2022-07-12T00:00:00.000000,6.34
2022-07-13T00:00:00.000000,4.42
2022-07-14T00:00:00.000000,7.73
2022-07-15T00:00:00.000000,7.59
2022-07-16T00:00:00.000000,7.69
2022-07-17T00:00:00.000000,5.41
2022-07-18T00:00:00.000000,3.85
2022-07-19T00:00:00.000000,6.87
2022-07-20T00:00:00.000000,5.64
2022-07-21T00:00:00.000000,6.68
2022-07-22T00:00:00.000000,7.04
2022-07-23T00:00:00.000000,5.94
2022-07-24T00:00:00.000000,3.21
2022-07-25T00:00:00.000000,6.65
2022-07-26T00:00:00.000000,5.88
2022-07-27T00:00:00.000000,4.67
2022-07-28T00:00:00.000000,5.53
2022-07-29T00:00:00.000000,6.71
2022-07-30T00:00:00.000000,6.72
2022-07-31T00:00:00.000000,6.28
2022-08-01T00:00:00.000000,5.26
2022-08-02T00:00:00.000000,6.17
2022-08-03T00:00:00.000000,4.84
2022-08-04T00:00:00.000000,2.93
2022-08-05T00:00:00.000000,5.94
2022-08-06T00:00:00.000000,6.8
2022-08-07T00:00:00.000000,5.67
2022-08-08T00:00:00.000000,3.33
2022-08-09T00:00:00.000000,3.77
2022-08-10T00:00:00.000000,7.28
2022-08-11T00:00:00.000000,7.02
2022-08-12T00:00:00.000000,7.47
2022-08-13T00:00:00.000000,7.04
2022-08-14T00:00:00.000000,5.6
2022-08-15T00:00:00.000000,5.92
2022-08-16T00:00:00.000000,4.94
2022-08-17T00:00:00.000000,5.2
2022-08-18T00:00:00.000000,5.88
2022-08-19T00:00:00.000000,5.48
2022-08-20T00:00:00.000000,5.89
2022-08-21T00:00:00.000000,3.63
2022-08-22T00:00:00.000000,3.66
2022-08-23T00:00:00.000000,5.81
2022-08-24T00:00:00.000000,5.95
2022-08-25T00:00:00.000000,4.19
2022-08-26T00:00:00.000000,4.09
2022-08-27T00:00:00.000000,6.4
2022-08-28T00:00:00.000000,6.29
2022-08-29T00:00:00.000000,4.63
2022-08-30T00:00:00.000000,2.18
2022-08-31T00:00:00.000000,5.62
2022-09-01T00:00:00.000000,6.52
2022-09-02T00:00:00.000000,6.04
2022-09-03T00:00:00.000000,5.64
2022-09-04T00:00:00.000000,1.76
2022-09-05T00:00:00.000000,2.0
2022-09-06T00:00:00.000000,5.32
2022-09-07T00:00:00.000000,3.9
2022-09-08T00:00:00.000000,5.97
2022-09-09T00:00:00.000000,5.72
2022-09-10T00:00:00.000000,4.79
2022-09-11T00:00:00.000000,2.58
2022-09-12T00:00:00.000000,2.49
2022-09-13T00:00:00.000000,3.11
2022-09-14T00:00:00.000000,5.03
2022-09-15T00:00:00.000000,5.65
2022-09-16T00:00:00.000000,3.68
2022-09-17T00:00:00.000000,4.32
2022-09-18T00:00:00.000000,2.86
2022-09-19T00:00:00.000000,3.46
2022-09-20T00:00:00.000000,4.67
2022-09-21T00:00:00.000000,2.78
2022-09-22T00:00:00.000000,3.46
2022-09-23T00:00:00.000000,5.45
2022-09-24T00:00:00.000000,3.82
2022-09-25T00:00:00.000000,2.22
2022-09-26T00:00:00.000000,2.92
2022-09-27T00:00:00.000000,2.23
2022-09-28T00:00:00.000000,2.31
2022-09-29T00:00:00.000000,4.92
2022-09-30T00:00:00.000000,4.64
2022-10-01T00:00:00.000000,3.37
2022-10-02T00:00:00.000000,4.94
2022-10-03T00:00:00.000000,4.84
2022-10-04T00:00:00.000000,4.21
2022-10-05T00:00:00.000000,4.6
2022-10-06T00:00:00.000000,2.7
2022-10-07T00:00:00.000000,2.38
2022-10-08T00:00:00.000000,2.74
2022-10-09T00:00:00.000000,2.73
2022-10-10T00:00:00.000000,4.02
2022-10-11T00:00:00.000000,4.13
2022-10-12T00:00:00.000000,1.73
2022-10-13T00:00:00.000000,1.48
2022-10-14T00:00:00.000000,3.11
2022-10-15T00:00:00.000000,2.96
2022-10-16T00:00:00.000000,2.88
2022-10-17T00:00:00.000000,1.54
2022-10-18T00:00:00.000000,1.92
2022-10-19T00:00:00.000000,1.93
2022-10-20T00:00:00.000000,1.35
2022-10-21T00:00:00.000000,3.7
2022-10-22T00:00:00.000000,3.71
2022-10-23T00:00:00.000000,3.66
2022-10-24T00:00:00.000000,3.63
2022-10-25T00:00:00.000000,2.33
2022-10-26T00:00:00.000000,0.67
2022-10-27T00:00:00.000000,3.31
2022-10-28T00:00:00.000000,2.87
2022-10-29T00:00:00.000000,3.44
2022-10-30T00:00:00.000000,2.74
2022-10-31T00:00:00.000000,1.0
2022-11-01T00:00:00.000000,2.5
2022-11-02T00:00:00.000000,2.78
2022-11-03T00:00:00.000000,2.24
2022-11-04T00:00:00.000000,2.41
2022-11-05T00:00:00.000000,2.06
2022-11-06T00:00:00.000000,2.42
2022-11-07T00:00:00.000000,3.17
2022-11-08T00:00:00.000000,3.16
2022-11-09T00:00:00.000000,3.0
2022-11-10T00:00:00.000000,2.72
2022-11-11T00:00:00.000000,0.57
2022-11-12T00:00:00.000000,1.36
2022-11-13T00:00:00.000000,1.39
2022-11-14T00:00:00.000000,1.85
2022-11-15T00:00:00.000000,0.76
2022-11-16T00:00:00.000000,0.85
2022-11-17T00:00:00.000000,1.55
2022-11-18T00:00:00.000000,1.67
2022-11-19T00:00:00.000000,1.42
2022-11-20T00:00:00.000000,1.7
2022-11-21T00:00:00.000000,2.2
2022-11-22T00:00:00.000000,1.66
2022-11-23T00:00:00.000000,2.3
2022-11-24T00:00:00.000000,1.67
2022-11-25T00:00:00.000000,1.36
2022-11-26T00:00:00.000000,2.45
2022-11-27T00:00:00.000000,0.58
2022-11-28T00:00:00.000000,0.89
2022-11-29T00:00:00.000000,0.8
2022-11-30T00:00:00.000000,0.27
2022-12-01T00:00:00.000000,1.42
2022-12-02T00:00:00.000000,1.36
2022-12-03T00:00:00.000000,1.04
2022-12-04T00:00:00.000000,2.1
2022-12-05T00:00:00.000000,1.47
2022-12-06T00:00:00.000000,0.7
2022-12-07T00:00:00.000000,0.54
2022-12-08T00:00:00.000000,1.56
2022-12-09T00:00:00.000000,0.84
2022-12-10T00:00:00.000000,1.27
2022-12-11T00:00:00.000000,0.57
2022-12-12T00:00:00.000000,0.57
2022-12-13T00:00:00.000000,1.98
2022-12-14T00:00:00.000000,1.29
2022-12-15T00:00:00.000000,0.67
2022-12-16T00:00:00.000000,1.0
2022-12-17T00:00:00.000000,1.3
2022-12-18T00:00:00.000000,1.22
2022-12-19T00:00:00.000000,1.45
2022-12-20T00:00:00.000000,0.97
2022-12-21T00:00:00.000000,1.99
2022-12-22T00:00:00.000000,0.98
2022-12-23T00:00:00.000000,0.53
2022-12-24T00:00:00.000000,1.17
2022-12-25T00:00:00.000000,1.64
2022-12-26T00:00:00.000000,1.01
2022-12-27T00:00:00.000000,1.34
2022-12-28T00:00:00.000000,1.14
2022-12-29T00:00:00.000000,1.27
2022-12-30T00:00:00.000000,0.75
2022-12-31T00:00:00.000000,0.61
